0 0 0.18276353333333334
0 1 0.18276257110906033
0 2 0.18276058013417448
0 3 0.18275646053221964
0 4 0.18274793650693585
0 5 0.18273029912161676
0 6 0.1826938049360017
0 7 0.18261829342680636
0 8 0.1824744145370973
0 9 0.18221399837600905
0 10 0.18185622004468494
0 11 0.18124105942334748
0 12 0.1802668220334686
0 13 0.17829154170955727
0 14 0.1753984982025393
0 15 0.169760610437663
0 16 0.15809504216630624
0 17 0.14330668530909876
0 18 0.11833459761428246
0 19 0.06666389999999998
1 0 0.18276257110906033
1 1 0.18276160888478732
1 2 0.18275961790990147
1 3 0.18275549830794663
1 4 0.18274697428266284
1 5 0.18272933689734375
1 6 0.18269284271172873
1 7 0.18261733120253335
1 8 0.18247355922663241
1 9 0.1822132499793523
1 10 0.18185579238945246
1 11 0.181240631768115
1 12 0.18026650129204427
1 13 0.17829122096813294
1 14 0.17539828437492308
1 15 0.16976039661004674
1 16 0.15809482833869
1 17 0.14330657839529065
1 18 0.11833449070047435
1 19 0.06666379308619187
2 0 0.18276058013417448
2 1 0.18275961790990147
2 2 0.18275762693501563
2 3 0.18275350733306078
2 4 0.182744983307777
2 5 0.1827273459224579
2 6 0.18269085173684285
2 7 0.1826153402276475
2 8 0.18247178947117831
2 9 0.18221170144332996
2 10 0.18185490751172545
2 11 0.181239746890388
2 12 0.18026583763374898
2 13 0.17829055730983767
2 14 0.17539784193605956
2 15 0.16975995417118325
2 16 0.1580943858998265
2 17 0.1433063571758589
2 18 0.11833426948104259
2 19 0.06666357186676011
3 0 0.18275646053221964
3 1 0.18275549830794663
3 2 0.18275350733306078
3 3 0.18274938773110597
3 4 0.18274086370582215
3 5 0.18272322632050306
3 6 0.18268673213488804
3 7 0.18261122062569266
3 8 0.18246812760277403
3 9 0.18220849730847616
3 10 0.18185307657752328
3 11 0.18123791595618582
3 12 0.18026446443309738
3 13 0.17828918410918604
3 14 0.1753969264689585
3 15 0.16975903870408215
3 16 0.15809347043272542
3 17 0.14330589944230834
3 18 0.11833381174749204
3 19 0.06666311413320956
4 0 0.18274793650693585
4 1 0.18274697428266284
4 2 0.182744983307777
4 3 0.18274086370582215
4 4 0.18273233968053834
4 5 0.18271470229521927
4 6 0.18267820810960422
4 7 0.18260269660040884
4 8 0.18246055069141065
4 9 0.18220186751103323
4 10 0.1818492881218416
4 11 0.18123412750050413
4 12 0.18026162309133612
4 13 0.17828634276742478
4 14 0.17539503224111763
4 15 0.16975714447624132
4 16 0.15809157620488457
4 17 0.14330495232838794
4 18 0.11833286463357162
4 19 0.06666216701928915
5 0 0.18273029912161676
5 1 0.18272933689734375
5 2 0.1827273459224579
5 3 0.18272322632050306
5 4 0.18271470229521927
5 5 0.18269706490990018
5 6 0.18266057072428513
5 7 0.18258505921508977
5 8 0.18244487301557144
5 9 0.18218814954467394
5 10 0.18184144928392199
5 11 0.18122628866258453
5 12 0.18025574396289643
5 13 0.1782804636389851
5 14 0.17539111282215783
5 15 0.1697532250572815
5 16 0.15808765678592476
5 17 0.14330299261890805
5 18 0.11833090492409173
5 19 0.06666020730980926
6 0 0.1826938049360017
6 1 0.18269284271172873
6 2 0.18269085173684285
6 3 0.18268673213488804
6 4 0.18267820810960422
6 5 0.18266057072428513
6 6 0.1826240765386701
6 7 0.18255131706323677
6 8 0.1824124337394692
6 9 0.18215976517808444
6 10 0.1818252296458709
6 11 0.1812100690245334
6 12 0.18024357923435808
6 13 0.17826829891044674
6 14 0.17538300300313225
6 15 0.16974511523825594
6 16 0.1580795469668992
6 17 0.14329893770939525
6 18 0.11832685001457895
6 19 0.06665615240029647
7 0 0.18261829342680636
7 1 0.18261733120253335
7 2 0.1826153402276475
7 3 0.18261122062569266
7 4 0.18260269660040884
7 5 0.18258505921508977
7 6 0.18255131706323677
7 7 0.1824841957217298
7 8 0.18235248168155024
7 9 0.18210721476495179
7 10 0.1817916689751174
7 11 0.18117650835377994
7 12 0.18021840873129294
7 13 0.17824312840738163
7 14 0.17536622266775553
7 15 0.16972833490287922
7 16 0.15806276663152247
7 17 0.1432905475417069
7 18 0.11831845984689057
7 19 0.0666477622326081
8 0 0.1824744145370973
8 1 0.18247355922663241
8 2 0.18247178947117831
8 3 0.18246812760277403
8 4 0.18246055069141065
8 5 0.18244487301557144
8 6 0.1824124337394692
8 7 0.18235248168155024
8 8 0.1822309587732536
8 9 0.182020412687597
8 10 0.18172222731323356
8 11 0.18112096668558877
8 12 0.1801663274848801
8 13 0.17819104716096876
8 14 0.17533150183681362
8 15 0.16969361407193728
8 16 0.15802804580058055
8 17 0.14327318712623593
8 18 0.11830109943141963
8 19 0.06663040181713716
9 0 0.18221399837600905
9 1 0.1822132499793523
9 2 0.18221170144332996
9 3 0.18220849730847616
9 4 0.18220186751103323
9 5 0.18218814954467394
9 6 0.18215976517808444
9 7 0.18210721476495179
9 8 0.182020412687597
9 9 0.18187584576305796
9 10 0.18157854292621392
9 11 0.181013203395324
9 12 0.18005856419461533
9 13 0.17808328387070402
9 14 0.17525965964330378
9 15 0.16962177187842745
9 16 0.15795620360707072
9 17 0.14323726602948103
9 18 0.11826517833466471
9 19 0.06659448072038224
10 0 0.18185622004468494
10 1 0.18185579238945246
10 2 0.18185490751172545
10 3 0.18185307657752328
10 4 0.1818492881218416
10 5 0.18184144928392199
10 6 0.1818252296458709
10 7 0.1817916689751174
10 8 0.18172222731323356
10 9 0.18157854292621392
10 10 0.18128124008936986
10 11 0.18079022626769098
10 12 0.17983558706698233
10 13 0.177860306743071
10 14 0.17511100822488176
10 15 0.16947312046000543
10 16 0.1578075521886487
10 17 0.14316294032027002
10 18 0.1181908526254537
10 19 0.06652015501117123
11 0 0.18124105942334748
11 1 0.181240631768115
11 2 0.181239746890388
11 3 0.18123791595618582
11 4 0.18123412750050413
11 5 0.18122628866258453
11 6 0.1812100690245334
11 7 0.18117650835377994
11 8 0.18112096668558877
11 9 0.181013203395324
11 10 0.18079022626769098
11 11 0.1803288558016879
11 12 0.1793742166009792
11 13 0.17752817974026747
11 14 0.17480342791421302
11 15 0.1691655401493367
11 16 0.15749997187797996
11 17 0.14300915016493562
11 18 0.11803706247011933
11 19 0.06636636485583686
12 0 0.1802668220334686
12 1 0.18026650129204427
12 2 0.18026583763374898
